"Accepted Symbol","Synonym Symbol","Scientific Name","Common Name","Category","Genus","Family","Family Common Name","Order","SubClass","Class","SubDivision","Division","Kingdom","Duration","Growth Habit","Active Growth Period","Shape and Orientation","Toxicity","Palatable Human"
"CARO5","","Carex rossii","Ross' sedge","Monocot","Carex","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Semi-Erect","None","No"
"CASC11","","Carex scoparia","broom sedge","Monocot","Carex","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"CASC12","","Carex scopulorum","mountain sedge","Monocot","Carex","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"CASI2","","Carex simulata","analogue sedge","Monocot","Carex","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"CAST5","","Carex stipata","awlfruit sedge","Monocot","Carex","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"CAVU2","","Carex vulpinoidea","fox sedge","Monocot","Carex","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"CAAN7","","Castilleja angustifolia","northwestern Indian paintbrush","Dicot","Castilleja","Scrophulariaceae","Figwort family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Forb/herb","Spring and Summer","Erect","None","No"
"CASE5","","Castilleja sessiliflora","downy paintedcup","Dicot","Castilleja","Scrophulariaceae","Figwort family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Forb/herb","Spring and Summer","Semi-Erect","None","No"
"CABI8","","Catalpa bignonioides","southern catalpa","Dicot","Catalpa","Bignoniaceae","Trumpet-creeper family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree","Spring","Erect","None","No"
"CEGR","","Ceanothus greggii","desert ceanothus","Dicot","Ceanothus","Rhamnaceae","Buckthorn family","Rhamnales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring and Summer","Erect","None","No"
"CEIN3","","Ceanothus integerrimus","deerbrush","Dicot","Ceanothus","Rhamnaceae","Buckthorn family","Rhamnales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring and Summer","Semi-Erect","None","No"
"CELA","","Celtis laevigata","sugarberry","Dicot","Celtis","Ulmaceae","Elm family","Urticales","Hamamelididae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Erect","None","No"
"CELAR","","Celtis laevigata var. reticulata","netleaf hackberry","Dicot","Celtis","Ulmaceae","Elm family","Urticales","Hamamelididae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Erect","None","Yes"
"CEEX","","Centaurium exaltatum","desert centaury","Dicot","Centaurium","Gentianaceae","Gentian family","Gentianales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual","Forb/herb","Summer","Erect","None","No"
"CEOC2","","Cephalanthus occidentalis","common buttonbush","Dicot","Cephalanthus","Rubiaceae","Madder family","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring","Erect","None","No"
"CEDE4","","Ceratophyllum demersum","coon's tail","Dicot","Ceratophyllum","Ceratophyllaceae","Hornwort family","Nymphaeales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Summer","Prostrate","None","No"
"CELE3","","Cercocarpus ledifolius","curl-leaf mountain mahogany","Dicot","Cercocarpus","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring, Summer, Fall","Erect","Slight","No"
"CEMO2","","Cercocarpus montanus","alderleaf mountain mahogany","Dicot","Cercocarpus","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Erect","Moderate","No"
"CHDO","","Chaenactis douglasii","Douglas' dustymaiden","Dicot","Chaenactis","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Biennial, Perennial","Forb/herb","Spring, Summer, Fall","Erect","None","No"
"CHMI2","","Chamaebatiaria millefolium","desert sweet","Dicot","Chamaebatiaria","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring, Summer, Fall","Rounded","None","No"
"CHLA5","","Chasmanthium latifolium","Indian woodoats","Monocot","Chasmanthium","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"CHLI2","","Chilopsis linearis","desert willow","Dicot","Chilopsis","Bignoniaceae","Trumpet-creeper family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring, Summer, Fall","Erect","None","No"
"CHUM","","Chimaphila umbellata","pipsissewa","Dicot","Chimaphila","Pyrolaceae","Shinleaf family","Ericales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub","Summer","Decumbent","None","No"
"CHGA2","","Chloris gayana","Rhodes grass","Monocot","Chloris","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"CHDU","","Choisya dumosa","Mexican orange","Dicot","Choisya","Rutaceae","Rue family","Sapindales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring, Summer, Fall","Semi-Erect","None","No"
"CHVI8","","Chrysothamnus viscidiflorus","yellow rabbitbrush","Dicot","Chrysothamnus","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring and Summer","Erect","None","No"
"CIIN","","Cichorium intybus","chicory","Dicot","Cichorium","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Biennial, Perennial","Forb/herb","Summer","Erect","None","Yes"
"CILA2","","Cinna latifolia","drooping woodreed","Monocot","Cinna","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Erect","None","No"
"CIAL","","Circaea alpina","small enchanter's nightshade","Dicot","Circaea","Onagraceae","Evening Primrose family","Myrtales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Summer","Erect","None","No"
"CLPE","","Claytonia perfoliata","miner's lettuce","Dicot","Claytonia","Portulacaceae","Purslane family","Caryophyllales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Forb/herb","Spring","Semi-Erect","None","Yes"
"CLLI2","","Clematis ligusticifolia","western white clematis","Dicot","Clematis","Ranunculaceae","Buttercup family","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Vine","Spring and Summer","Climbing","None","No"
"CLLU2","","Cleome lutea","yellow spiderflower","Dicot","Cleome","Capparaceae","Caper family","Capparales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Annual","Forb/herb","Spring and Summer","Erect","None","No"
"CLSE","","Cleome serrulata","Rocky Mountain beeplant","Dicot","Cleome","Capparaceae","Caper family","Capparales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Annual","Forb/herb","Spring and Summer","Erect","None","No"
"CORA","","Coleogyne ramosissima","blackbrush","Dicot","Coleogyne","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Summer","Semi-Erect","None","No"
"COPA3","","Collinsia parviflora","maiden blue eyed Mary","Dicot","Collinsia","Scrophulariaceae","Figwort family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual","Forb/herb","Spring","Semi-Erect","None","No"
"COCA5","","Conyza canadensis","Canadian horseweed","Dicot","Conyza","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Biennial","Forb/herb","Spring, Summer, Fall","Erect","None","No"
"COTI3","","Coreopsis tinctoria","golden tickseed","Dicot","Coreopsis","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Biennial, Perennial","Forb/herb","Spring and Summer","Erect","None","No"
"COSES","","Cornus sericea ssp. sericea","redosier dogwood","Dicot","Cornus","Cornaceae","Dogwood family","Cornales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Semi-Erect","None","No"
"CRAC2","","Crepis acuminata","tapertip hawksbeard","Dicot","Crepis","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Erect","None","No"
"CROC","","Crepis occidentalis","largeflower hawksbeard","Dicot","Crepis","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Forb/herb","Spring and Summer","Prostrate","None","No"
"CRRU3","","Crepis runcinata","fiddleleaf hawksbeard","Dicot","Crepis","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Summer","Decumbent","None","No"
"CRTR5","","Cressa truxillensis","spreading alkaliweed","Dicot","Cressa","Convolvulaceae","Morning-glory family","Solanales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Forb/herb","Summer","Decumbent","None","No"
"CUFO","","Cucurbita foetidissima","Missouri gourd","Dicot","Cucurbita","Cucurbitaceae","Cucumber family","Violales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Vine, Forb/herb","Spring and Summer","Prostrate","None","Yes"
"CYDA","","Cynodon dactylon","Bermudagrass","Monocot","Cynodon","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Prostrate","None","No"
"CYAC2","","Cyperus acuminatus","tapertip flatsedge","Monocot","Cyperus","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Graminoid","Spring and Summer","Erect","None","No"
"CYER2","","Cyperus erythrorhizos","redroot flatsedge","Monocot","Cyperus","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Graminoid","Summer and Fall","Erect","None","No"
"CYES","","Cyperus esculentus","yellow nutsedge","Monocot","Cyperus","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Summer and Fall","Semi-Erect","None","No"
"CYOD","","Cyperus odoratus","fragrant flatsedge","Monocot","Cyperus","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Graminoid","Summer and Fall","Erect","None","No"
"CYST","","Cyperus strigosus","strawcolored flatsedge","Monocot","Cyperus","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"DAGL","","Dactylis glomerata","orchardgrass","Monocot","Dactylis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Fall","Erect","None","No"
"DAFO","","Dalea formosa","featherplume","Dicot","Dalea","Fabaceae","Pea family","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub","Spring, Summer, Fall","Semi-Erect","None","No"
"DAPUP","","Dalea purpurea var. purpurea","purple prairie clover","Dicot","Dalea","Fabaceae","Pea family","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Forb/herb","Spring and Summer","Erect","None","No"
"DACA3","","Danthonia californica","California oatgrass","Monocot","Danthonia","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Fall, Winter and Spring","Erect","None","No"
"DAWH2","","Dasylirion wheeleri","common sotol","Monocot","Dasylirion","Liliaceae","Lily family","Liliales","Liliidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub","Spring and Summer","Semi-Erect","None","Yes"
"DEGL3","","Delphinium glaucum","Sierra larkspur","Dicot","Delphinium","Ranunculaceae","Buttercup family","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Erect","Severe","No"
"DEDA","","Deschampsia danthonioides","annual hairgrass","Monocot","Deschampsia","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual","Graminoid","Spring and Summer","Erect","None","No"
"DEEL","","Deschampsia elongata","slender hairgrass","Monocot","Deschampsia","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"DICA8","","Digitaria californica","Arizona cottontop","Monocot","Digitaria","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"DIER","","Digitaria eriantha","digitgrass","Monocot","Digitaria","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Summer","Decumbent","None","No"
"DISP","","Distichlis spicata","saltgrass","Monocot","Distichlis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Semi-Erect","None","No"
"DOPU","","Dodecatheon pulchellum","darkthroat shootingstar","Dicot","Dodecatheon","Primulaceae","Primrose family","Primulales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Erect","None","No"
"DOVI","","Dodonaea viscosa","Florida hopbush","Dicot","Dodonaea","Sapindaceae","Soapberry family","Sapindales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring, Summer, Fall","Semi-Erect","None","No"
"ECCO2","","Echinochloa colona","jungle rice","Monocot","Echinochloa","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual","Graminoid","Spring","Semi-Erect","None","No"
"ECPR","","Eclipta prostrata","false daisy","Dicot","Eclipta","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Forb/herb","Summer","Erect","None","No"
"ELAN","","Elaeagnus angustifolia","Russian olive","Dicot","Elaeagnus","Elaeagnaceae","Oleaster family","Rhamnales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Erect","None","Yes"
"ELAC","","Eleocharis acicularis","needle spikerush","Monocot","Eleocharis","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Graminoid","Spring, Summer, Fall","Erect","None","No"
"ELPA3","","Eleocharis palustris","common spikerush","Monocot","Eleocharis","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"ELPA5","","Eleocharis parvula","dwarf spikerush","Monocot","Eleocharis","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Graminoid","Summer and Fall","Erect","None","No"
"ELRO2","","Eleocharis rostellata","beaked spikerush","Monocot","Eleocharis","Cyperaceae","Sedge family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Erect","None","No"
"ELCA7","","Elodea canadensis","Canadian waterweed","Monocot","Elodea","Hydrocharitaceae","Tape-grass family","Hydrocharitales","Alismatidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring","Erect","None","No"
"ELCA4","","Elymus canadensis","Canada wildrye","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Erect","None","No"
"ELEL5","","Elymus elymoides","squirreltail","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"ELGL","","Elymus glaucus","blue wildrye","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Erect","None","No"
"ELLAL","","Elymus lanceolatus ssp. lanceolatus","thickspike wheatgrass","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"ELRE4","","Elymus repens","quackgrass","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Summer","Erect","None","No"
"ELTRT","","Elymus trachycaulus ssp. trachycaulus","slender wheatgrass","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"ELVI3","","Elymus virginicus","Virginia wildrye","Monocot","Elymus","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"ENFA","","Encelia farinosa","brittlebush","Dicot","Encelia","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub","Fall, Winter and Spring","Rounded","None","No"
"EPNE","","Ephedra nevadensis","Nevada jointfir","Gymnosperm","Ephedra","Ephedraceae","Mormon-tea family","Ephedrales","","Gnetopsida","","Gnetophyta","Plantae","Perennial","Subshrub, Shrub","Spring and Summer","Erect","None","Yes"
"EPTO","","Ephedra torreyana","Torrey's jointfir","Gymnosperm","Ephedra","Ephedraceae","Mormon-tea family","Ephedrales","","Gnetopsida","","Gnetophyta","Plantae","Perennial","Subshrub, Shrub","Spring","Erect","None","Yes"
"EPTR","","Ephedra trifurca","longleaf jointfir","Gymnosperm","Ephedra","Ephedraceae","Mormon-tea family","Ephedrales","","Gnetopsida","","Gnetophyta","Plantae","Perennial","Shrub","Spring and Summer","Erect","None","Yes"
"EPVI","","Ephedra viridis","mormon tea","Gymnosperm","Ephedra","Ephedraceae","Mormon-tea family","Ephedrales","","Gnetopsida","","Gnetophyta","Plantae","Perennial","Shrub","Spring and Summer","Erect","None","No"
"EQAR","","Equisetum arvense","field horsetail","Horsetail","Equisetum","Equisetaceae","Horsetail family","Equisetales","","Equisetopsida","","Equisetophyta","Plantae","Perennial","Forb/herb","Spring","Erect","Moderate","No"
"EQLA","","Equisetum laevigatum","smooth horsetail","Horsetail","Equisetum","Equisetaceae","Horsetail family","Equisetales","","Equisetopsida","","Equisetophyta","Plantae","Perennial","Forb/herb","Spring","Erect","Moderate","No"
"ERCU2","","Eragrostis curvula","weeping lovegrass","Monocot","Eragrostis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Summer","Erect","None","No"
"ERIN","","Eragrostis intermedia","plains lovegrass","Monocot","Eragrostis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Summer","Erect","None","No"
"ERLE","","Eragrostis lehmanniana","Lehmann lovegrass","Monocot","Eragrostis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring, Summer, Fall","Semi-Erect","None","No"
"ERSP","","Eragrostis spectabilis","purple lovegrass","Monocot","Eragrostis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"ERSU","","Eragrostis superba","Wilman lovegrass","Monocot","Eragrostis","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Summer","Erect","None","No"
"ERCO4","","Erigeron compositus","cutleaf daisy","Dicot","Erigeron","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Decumbent","None","No"
"EREA","","Erigeron eatonii","Eaton's fleabane","Dicot","Erigeron","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Decumbent","None","No"
"ERFA2","","Eriogonum fasciculatum","Eastern Mojave buckwheat","Dicot","Eriogonum","Polygonaceae","Buckwheat family","Polygonales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub","Spring and Summer","Erect","None","No"
"ERMI4","","Eriogonum microthecum","slender buckwheat","Dicot","Eriogonum","Polygonaceae","Buckwheat family","Polygonales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub","Spring and Summer","Semi-Erect","None","No"
"ERUM","","Eriogonum umbellatum","sulphur-flower buckwheat","Dicot","Eriogonum","Polygonaceae","Buckwheat family","Polygonales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub, Forb/herb","Spring and Summer","Rounded","None","No"
"ERWR","","Eriogonum wrightii","bastardsage","Dicot","Eriogonum","Polygonaceae","Buckwheat family","Polygonales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Shrub, Forb/herb","Spring and Fall","Semi-Erect","None","No"
"ERCAC","","Erysimum capitatum var. capitatum","sanddune wallflower","Dicot","Erysimum","Brassicaceae","Mustard family","Capparales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Biennial, Perennial","Forb/herb","Spring and Summer","Erect","None","No"
"ESCA2","","Eschscholzia californica","California poppy","Dicot","Eschscholzia","Papaveraceae","Poppy family","Papaverales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Perennial","Forb/herb","Spring, Summer, Fall","Erect","None","No"
"FAES2","","Fagopyrum esculentum","buckwheat","Dicot","Fagopyrum","Polygonaceae","Buckwheat family","Polygonales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Annual","Forb/herb","","Erect","Severe","No"
"FAPA","","Fallugia paradoxa","Apache plume","Dicot","Fallugia","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring and Summer","Irregular","None","No"
"FERU","","Fendlera rupicola","cliff fendlerbush","Dicot","Fendlera","Hydrangeaceae","Hydrangea family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Summer","Erect","None","No"
"FEWI","","Ferocactus wislizeni","candy barrelcactus","Dicot","Ferocactus","Cactaceae","Cactus family","Caryophyllales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Summer","Climbing","None","No"
"FEAR2","","Festuca arizonica","Arizona fescue","Monocot","Festuca","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"FEID","","Festuca idahoensis","Idaho fescue","Monocot","Festuca","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring","Erect","None","No"
"FERU2","","Festuca rubra","red fescue","Monocot","Festuca","Poaceae","Grass family","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Plantae","Perennial","Graminoid","Spring and Fall","Decumbent","None","No"
"FOSP2","","Fouquieria splendens","ocotillo","Dicot","Fouquieria","Fouquieriaceae","Ocotillo family","Solanales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub","Spring and Fall","Erect","None","No"
"FRAN2","","Fraxinus anomala","singleleaf ash","Dicot","Fraxinus","Oleaceae","Olive family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Erect","None","No"
"FRVE2","","Fraxinus velutina","velvet ash","Dicot","Fraxinus","Oleaceae","Olive family","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree","Spring and Summer","Erect","None","No"
"FRCA6","","Fremontodendron californicum","California flannelbush","Dicot","Fremontodendron","Sterculiaceae","Cacao family","Malvales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Tree, Shrub","Spring and Summer","Erect","None","No"
"GAAR","","Gaillardia aristata","blanketflower","Dicot","Gaillardia","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring","Erect","None","No"
"GAPU","","Gaillardia pulchella","Indian blanket","Dicot","Gaillardia","Asteraceae","Aster family","Asterales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual, Biennial, Perennial","Subshrub, Forb/herb","Spring, Summer, Fall","Decumbent","None","No"
"GAAP2","","Galium aparine","stickywilly","Dicot","Galium","Rubiaceae","Madder family","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Annual","Vine, Forb/herb","Spring","Decumbent","None","No"
"GABO2","","Galium boreale","northern bedstraw","Dicot","Galium","Rubiaceae","Madder family","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Subshrub, Forb/herb","Spring and Summer","Erect","None","No"
"GATR2","","Galium trifidum","threepetal bedstraw","Dicot","Galium","Rubiaceae","Madder family","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Vine, Forb/herb","Summer","Decumbent","None","No"
"GAWR3","","Garrya wrightii","Wright's silktassel","Dicot","Garrya","Garryaceae","Silk Tassel family","Cornales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Shrub, Tree","Spring, Summer, Fall","Semi-Erect","None","No"
"GERI","","Geranium richardsonii","Richardson's geranium","Dicot","Geranium","Geraniaceae","Geranium family","Geraniales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Erect","None","No"
"GEMA4","","Geum macrophyllum","largeleaf avens","Dicot","Geum","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Erect","None","No"
"GEROT","","Geum rossii var. turbinatum","Ross' avens","Dicot","Geum","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring","Erect","None","Yes"
"GETR","","Geum triflorum","old man's whiskers","Dicot","Geum","Rosaceae","Rose family","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Plantae","Perennial","Forb/herb","Spring and Summer","Erect","None","Yes"
